"SiparisDetayID","SiparisID","UrunID","Adet","Fiyat"
"2502","84","93","1","4078.4"
"2503","243","50","2","5570.55"
"2504","146","114","4","6531.36"
"2505","45","10","3","6807.95"
"2506","203","226","2","4124.18"
"2507","89","235","3","6624.09"
"2508","25","205","1","7410.31"
"2509","82","206","1","4853.26"
"2510","54","135","1","9215.84"
"2511","181","183","1","9850.45"
"2512","173","47","5","9633.08"
"2513","59","51","4","7116.97"
"2514","76","241","4","8064.65"
"2515","160","43","1","5310.01"
"2516","3","22","5","8752.32"
"2517","128","82","4","9877.34"
"2518","131","170","4","4691.98"
"2519","66","116","1","6836.41"
"2520","198","138","1","6636.82"
"2521","90","117","4","923.24"
"2522","228","86","1","6531.36"
"2523","94","62","1","8015.49"
"2524","151","11","5","3189.38"
"2525","178","72","3","5200.76"
"2526","134","225","5","4551.09"
"2527","35","130","3","3350.47"
"2528","28","197","4","4021.52"
"2529","71","239","4","2648.53"
"2530","134","155","5","5875.8"
"2531","4","172","4","4078.4"
"2532","242","185","2","9314.48"
"2533","231","123","4","6184.65"
"2534","95","208","1","752.59"
"2535","9","108","3","1868.25"
"2536","135","240","2","5855.12"
"2537","146","209","5","8898.02"
"2538","232","123","2","788.45"
"2539","3","166","2","6992.92"
"2540","10","185","4","4999.8"
"2541","176","79","3","6395.44"
"2542","37","94","3","7686.94"
"2543","154","241","4","4078.4"
"2544","46","14","5","3056.89"
"2545","172","90","1","8927.21"
"2546","54","153","3","9959.74"
"2547","243","37","1","6500.52"
"2548","40","115","4","4551.09"
"2549","247","52","2","5198.87"
"2550","221","48","2","5537.03"
"2551","54","141","2","3517.4"
"2552","89","91","2","7607.42"
"2553","40","215","1","9333.48"
"2554","121","5","3","1284.05"
"2555","226","144","3","4999.8"
"2556","13","6","4","1944.53"
"2557","225","220","5","2900.7"
"2558","96","42","1","8064.65"
"2559","178","1","2","6992.92"
"2560","92","94","1","4225.21"
"2561","73","100","4","2928.38"
"2562","166","193","2","5998.88"
"2563","249","174","3","3000.73"
"2564","223","92","3","9602.36"
"2565","212","86","4","2184.02"
"2566","10","42","2","2233.44"
"2567","74","151","5","7290.83"
"2568","168","67","5","6531.36"
"2569","151","77","2","9246.01"
"2570","75","217","1","3612.93"
"2571","87","181","5","8714.13"
"2572","195","228","3","2357.34"
"2573","214","78","1","9877.34"
"2574","248","41","5","5121.04"
"2575","168","218","1","6209.07"
"2576","14","100","3","2648.53"
"2577","124","91","2","5520.54"
"2578","178","73","2","2795.17"
"2579","173","161","3","935.63"
"2580","39","3","2","8274.0"
"2581","142","127","3","4225.21"
"2582","98","2","4","7607.42"
"2583","123","160","4","5649.6"
"2584","218","123","2","9333.48"
"2585","164","224","2","5717.45"
"2586","162","6","4","343.56"
"2587","68","211","4","2184.02"
"2588","176","214","5","4103.75"
"2589","55","146","2","6345.23"
"2590","78","51","1","6531.36"
"2591","162","227","4","4980.31"
"2592","118","173","1","342.76"
"2593","131","101","1","1376.32"
"2594","19","64","5","9215.84"
"2595","98","119","1","5777.69"
"2596","205","44","1","4150.65"
"2597","149","217","3","8276.27"
"2598","46","44","2","7607.42"
"2599","15","12","2","5267.8"
"2600","39","142","5","7410.31"
"2601","144","227","4","5976.58"
"2602","181","185","1","1958.48"
"2603","16","177","5","4021.52"
"2604","241","115","3","6345.23"
"2605","18","83","3","8820.17"
"2606","217","174","2","7590.72"
"2607","128","151","2","2339.73"
"2608","239","176","1","5694.03"
"2609","167","138","5","1058.54"
"2610","141","7","1","2408.33"
"2611","206","5","2","2233.44"
"2612","59","133","5","5882.15"
"2613","143","31","1","2066.48"
"2614","106","66","3","4323.09"
"2615","114","76","2","3369.31"
"2616","8","94","5","2484.16"
"2617","128","196","1","5875.8"
"2618","98","180","3","8969.4"
"2619","116","76","2","8898.02"
"2620","74","143","1","8276.27"
"2621","199","98","3","6073.61"
"2622","203","130","4","6258.58"
"2623","97","99","5","8773.08"
"2624","10","234","3","2484.16"
"2625","99","11","1","2066.48"
"2626","95","235","1","8322.54"
"2627","200","177","4","3321.93"
"2628","225","245","5","4332.0"
"2629","234","50","4","5570.55"
"2630","216","162","3","9635.82"
"2631","7","228","4","5048.9"
"2632","117","50","1","9635.82"
"2633","180","243","2","1284.05"
"2634","188","83","2","243.65"
"2635","31","10","3","9314.48"
"2636","19","55","2","6531.36"
"2637","109","54","5","7678.67"
"2638","184","115","1","4195.2"
"2639","77","214","3","9789.95"
"2640","69","71","4","3612.93"
"2641","38","11","4","7377.15"
"2642","158","76","3","6523.86"
"2643","244","24","2","9633.08"
"2644","203","201","1","1620.81"
"2645","7","170","4","5121.04"
"2646","152","148","3","3321.93"
"2647","213","237","3","4103.75"
"2648","160","106","5","6409.57"
"2649","1","162","4","6597.24"
"2650","131","220","4","850.62"
"2651","96","50","1","6643.91"
"2652","9","229","1","798.93"
"2653","115","237","1","5376.0"
"2654","180","216","3","8279.73"
"2655","133","3","2","2233.44"
"2656","148","199","3","9101.74"
"2657","156","200","2","1080.52"
"2658","18","32","5","4381.66"
"2659","78","60","3","2651.16"
"2660","249","39","1","5267.8"
"2661","213","247","5","7293.66"
"2662","57","102","2","7290.83"
"2663","139","65","2","923.24"
"2664","29","182","3","5876.74"
"2665","132","101","5","5121.04"
"2666","130","134","4","850.62"
"2667","151","12","5","2393.69"
"2668","119","227","1","1620.81"
"2669","9","82","3","9951.53"
"2670","1","155","4","7116.97"
"2671","223","193","5","2233.44"
"2672","209","154","4","4691.98"
"2673","215","188","2","2495.79"
"2674","56","91","1","3000.73"
"2675","145","103","4","5537.03"
"2676","245","198","2","4944.56"
"2677","196","50","1","7590.72"
"2678","43","144","4","8773.08"
"2679","89","184","3","4124.18"
"2680","250","107","2","1944.53"
"2681","227","155","2","2339.73"
"2682","153","150","3","3946.18"
"2683","209","23","4","2928.38"
"2684","129","103","2","7607.42"
"2685","109","67","5","3359.43"
"2686","246","217","1","6597.24"
"2687","80","232","3","3350.47"
"2688","122","70","1","1603.85"
"2689","155","147","3","5674.3"
"2690","74","224","2","3600.83"
"2691","138","56","2","3370.73"
"2692","224","236","3","3369.31"
"2693","213","117","1","6258.58"
"2694","132","60","5","8969.4"
"2695","98","147","5","8192.89"
"2696","45","189","5","6258.58"
"2697","153","8","5","6345.23"
"2698","150","204","5","5074.91"
"2699","34","171","3","2648.53"
"2700","173","250","5","7762.99"
"2701","144","131","2","8015.49"
"2702","72","145","2","8820.17"
"2703","54","78","2","3760.41"
"2704","167","184","2","9850.45"
"2705","125","28","2","2750.84"
"2706","131","152","1","1958.48"
"2707","184","75","1","8279.73"
"2708","28","6","5","1944.53"
"2709","33","192","2","8820.17"
"2710","59","49","3","7585.56"
"2711","35","185","5","1964.67"
"2712","214","242","3","2917.15"
"2713","89","38","3","6345.23"
"2714","61","18","5","5976.58"
"2715","3","181","5","1944.53"
"2716","140","50","2","2495.79"
"2717","32","158","3","9737.03"
"2718","176","194","1","5938.5"
"2719","162","38","3","8274.0"
"2720","164","248","4","1002.48"
"2721","211","96","4","798.93"
"2722","144","12","2","9281.77"
"2723","180","70","5","4784.01"
"2724","244","202","5","1620.81"
"2725","152","20","1","5694.03"
"2726","112","141","2","2593.27"
"2727","181","68","1","2554.45"
"2728","15","208","1","1964.67"
"2729","59","229","1","2648.53"
"2730","11","198","3","2928.38"
"2731","223","136","3","1806.01"
"2732","237","175","3","342.76"
"2733","69","240","3","6209.07"
"2734","214","121","4","7590.72"
"2735","30","20","5","1620.81"
"2736","201","105","1","7762.99"
"2737","188","122","3","7318.35"
"2738","25","22","1","6184.65"
"2739","137","175","5","2066.48"
"2740","88","86","3","3260.1"
"2741","168","34","3","9737.03"
"2742","246","47","4","2219.46"
"2743","101","250","3","342.76"
"2744","23","113","5","4021.52"
"2745","74","74","1","9246.01"
"2746","118","228","4","5876.74"
"2747","129","168","4","6191.38"
"2748","13","221","5","5938.5"
"2749","79","85","2","6640.52"
"2750","248","83","5","817.19"
"2751","240","186","1","7573.36"
"2752","18","185","2","2363.48"
"2753","146","29","3","1376.32"
"2754","64","94","3","8714.13"
"2755","219","145","3","2233.44"
"2756","203","200","4","7531.84"
"2757","202","93","2","4168.47"
"2758","216","152","3","7861.64"
"2759","104","166","1","6110.45"
"2760","59","216","4","1240.46"
"2761","38","39","3","8032.75"
"2762","179","63","5","5310.01"
"2763","114","207","5","2184.02"
"2764","133","229","2","2219.46"
"2765","121","108","2","5876.74"
"2766","213","66","3","3317.09"
"2767","129","4","1","343.56"
"2768","213","192","4","6110.45"
"2769","49","56","3","8192.89"
"2770","129","51","4","2393.69"
"2771","115","44","1","8015.49"
"2772","73","110","4","5376.0"
"2773","40","219","4","8841.16"
"2774","145","29","2","7318.35"
"2775","119","48","4","3760.41"
"2776","77","223","1","4853.26"
"2777","127","174","2","7063.11"
"2778","182","145","2","7116.97"
"2779","244","95","3","3861.99"
"2780","29","17","5","8245.55"
"2781","67","195","4","4603.14"
"2782","174","2","4","5537.03"
"2783","160","56","4","5717.45"
"2784","156","28","1","5777.69"
"2785","65","117","2","9789.95"
"2786","152","222","1","8064.65"
"2787","154","235","3","5520.54"
"2788","109","233","3","923.24"
"2789","26","241","2","1260.87"
"2790","78","137","1","9215.84"
"2791","8","78","2","6268.58"
"2792","183","106","5","7652.6"
"2793","234","91","2","5121.04"
"2794","203","160","1","4759.83"
"2795","248","28","5","6098.94"
"2796","238","82","3","9373.55"
"2797","157","135","1","7607.42"
"2798","47","215","1","3600.83"
"2799","6","27","2","860.86"
"2800","147","71","1","667.26"
"2801","123","22","1","9789.95"
"2802","229","94","2","5875.8"
"2803","180","14","3","2648.53"
"2804","248","248","3","2066.48"
"2805","32","165","2","7762.99"
"2806","152","191","4","6792.45"
"2807","13","17","4","7607.42"
"2808","219","170","1","1535.84"
"2809","143","42","1","5876.74"
"2810","243","128","5","3760.41"
"2811","4","230","2","7684.3"
"2812","246","211","1","5976.58"
"2813","4","26","3","1080.52"
"2814","249","187","5","3517.4"
"2815","117","103","4","8028.36"
"2816","37","169","1","4323.09"
"2817","151","138","4","5882.15"
"2818","186","133","5","8192.89"
"2819","31","181","3","8943.11"
"2820","8","168","4","5200.76"
"2821","120","104","5","7318.35"
"2822","37","185","1","4046.54"
"2823","64","106","1","2705.63"
"2824","158","71","4","6624.09"
"2825","228","149","5","5267.8"
"2826","247","108","2","2363.48"
"2827","57","91","3","1045.58"
"2828","237","214","5","1868.25"
"2829","117","27","4","5074.91"
"2830","179","195","1","6792.45"
"2831","174","176","1","2357.34"
"2832","249","243","1","935.63"
"2833","173","31","2","2273.83"
"2834","42","237","1","1080.52"
"2835","162","3","2","2363.48"
"2836","233","249","2","5520.54"
"2837","28","80","4","8927.21"
"2838","13","205","2","1619.74"
"2839","129","184","5","5121.04"
"2840","50","1","4","6792.45"
"2841","98","158","2","9951.53"
"2842","104","23","1","8752.32"
"2843","162","64","4","6110.45"
"2844","223","144","1","4691.98"
"2845","41","216","2","2066.48"
"2846","104","32","2","1619.74"
"2847","139","11","1","1868.25"
"2848","212","28","5","9877.34"
"2849","209","156","4","8927.21"
"2850","38","206","2","5875.8"
"2851","115","98","2","9373.55"
"2852","24","213","5","1376.32"
"2853","39","169","5","4078.4"
"2854","4","118","2","5187.51"
"2855","16","56","4","8028.36"
"2856","101","93","3","6836.41"
"2857","198","163","2","4980.31"
"2858","52","165","1","2928.38"
"2859","176","31","4","540.54"
"2860","242","128","5","1806.01"
"2861","74","10","1","1535.84"
"2862","78","115","4","767.03"
"2863","248","242","2","9655.56"
"2864","22","152","5","6191.38"
"2865","146","56","3","5310.01"
"2866","118","131","2","5674.3"
"2867","160","81","5","3189.38"
"2868","10","212","5","5777.69"
"2869","23","45","3","2877.0"
"2870","153","111","5","1240.46"
"2871","168","221","1","3210.55"
"2872","225","42","2","6792.45"
"2873","157","210","5","2705.63"
"2874","44","202","5","2339.73"
"2875","81","149","3","2980.08"
"2876","177","92","3","6531.36"
"2877","17","35","3","3359.43"
"2878","187","44","2","6184.65"
"2879","111","89","5","4323.09"
"2880","114","36","5","4140.82"
"2881","52","134","3","4195.2"
"2882","101","89","4","5267.8"
"2883","219","86","1","1806.01"
"2884","238","197","2","1260.87"
"2885","137","213","3","7678.67"
"2886","233","83","5","7377.15"
"2887","108","228","1","540.54"
"2888","232","236","2","2219.46"
"2889","57","237","2","3714.93"
"2890","139","141","1","3317.09"
"2891","44","69","3","741.97"
"2892","147","36","5","6640.52"
"2893","42","61","4","8274.0"
"2894","117","124","5","850.62"
"2895","216","89","2","4150.65"
"2896","114","18","1","7607.42"
"2897","189","73","5","2357.34"
"2898","130","90","5","2233.44"
"2899","51","83","2","4046.54"
"2900","129","177","1","610.54"
"2901","203","137","2","5674.3"
"2902","222","97","1","7413.4"
"2903","48","64","2","3612.93"
"2904","53","54","2","6191.38"
"2905","97","15","1","895.73"
"2906","46","233","4","6597.24"
"2907","180","46","4","1832.16"
"2908","75","170","4","3000.73"
"2909","110","6","5","343.56"
"2910","233","49","1","8192.89"
"2911","186","127","2","7531.84"
"2912","44","214","3","2108.39"
"2913","85","165","5","623.12"
"2914","225","204","4","3946.18"
"2915","168","59","4","3787.61"
"2916","35","236","4","1868.25"
"2917","169","138","2","6836.41"
"2918","227","93","3","8015.49"
"2919","19","118","3","1080.52"
"2920","161","115","3","6098.94"
"2921","139","132","5","9635.82"
"2922","138","234","3","9633.08"
"2923","216","17","5","935.63"
"2924","203","55","1","7413.4"
"2925","93","163","3","4784.01"
"2926","115","14","5","487.71"
"2927","94","158","1","8943.11"
"2928","110","179","2","5855.12"
"2929","92","243","3","1620.81"
"2930","54","38","1","3189.38"
"2931","195","2","5","8927.21"
"2932","176","111","4","6268.58"
"2933","2","204","4","3946.18"
"2934","9","37","4","4124.18"
"2935","67","215","1","6258.58"
"2936","186","73","5","610.54"
"2937","133","213","4","2184.02"
"2938","180","12","3","1958.48"
"2939","136","66","3","9281.77"
"2940","103","153","3","8969.4"
"2941","71","235","4","2408.33"
"2942","165","161","3","860.86"
"2943","237","114","2","935.63"
"2944","33","231","2","7116.97"
"2945","249","34","3","9737.03"
"2946","129","110","3","1603.85"
"2947","42","230","4","2554.45"
"2948","112","47","3","1240.46"
"2949","137","74","2","6073.61"
"2950","4","94","2","8773.08"
"2951","166","244","2","6073.61"
"2952","53","103","4","7116.97"
"2953","163","187","3","243.65"
"2954","161","187","2","9655.56"
"2955","217","185","1","6902.07"
"2956","227","148","5","332.23"
"2957","19","133","5","6268.58"
"2958","73","91","4","1958.48"
"2959","3","74","2","667.26"
"2960","21","220","4","6643.91"
"2961","147","155","4","6191.38"
"2962","246","43","5","9877.34"
"2963","243","196","4","1564.64"
"2964","229","86","1","610.54"
"2965","43","128","2","3359.43"
"2966","202","231","1","5520.54"
"2967","249","154","4","7213.8"
"2968","73","196","5","9274.31"
"2969","211","114","5","5674.3"
"2970","43","50","3","1832.16"
"2971","245","140","2","6409.57"
"2972","155","216","4","1964.67"
"2973","75","168","4","7590.72"
"2974","145","164","2","8705.35"
"2975","233","53","4","9789.95"
"2976","96","9","5","5882.15"
"2977","151","188","3","3369.31"
"2978","25","12","3","8032.75"
"2979","65","107","4","3600.83"
"2980","228","66","1","2273.83"
"2981","67","138","4","8820.17"
"2982","115","144","1","2917.15"
"2983","59","56","1","4323.09"
"2984","214","103","3","8276.27"
"2985","193","126","4","2705.63"
"2986","215","138","5","4150.65"
"2987","170","3","5","7116.97"
"2988","238","154","3","2357.34"
"2989","227","248","5","6395.44"
"2990","100","163","5","6636.82"
"2991","237","99","3","4323.09"
"2992","10","50","1","5310.01"
"2993","73","51","4","895.73"
"2994","188","155","3","850.62"
"2995","151","217","1","2357.34"
"2996","48","236","1","8028.36"
"2997","140","52","5","5200.76"
"2998","144","91","4","716.9"
"2999","104","216","5","2900.7"
"3000","18","177","1","9918.03"
"3001","174","237","4","610.54"
"3002","198","201","4","5537.03"
"3003","195","213","3","1376.32"
"3004","150","181","1","5968.04"
"3005","241","177","2","8245.55"
"3006","119","149","3","7377.15"
"3007","11","246","5","3317.09"
"3008","85","22","2","8820.17"
"3009","140","130","3","7213.8"
"3010","196","175","5","5267.8"
"3011","87","33","1","5777.69"
"3012","176","242","5","9333.48"
"3013","88","20","5","8276.27"
"3014","35","192","5","1806.01"
"3015","69","18","4","5537.03"
"3016","128","208","4","7704.65"
"3017","84","127","5","5674.3"
"3018","107","4","1","6531.36"
"3019","203","178","4","7290.83"
"3020","249","45","5","5121.04"
"3021","26","15","1","540.54"
"3022","64","72","3","1564.64"
"3023","180","110","3","6902.07"
"3024","107","229","5","4551.09"
"3025","165","89","4","4021.52"
"3026","46","203","3","4999.8"
"3027","189","62","1","7290.83"
"3028","179","109","5","5267.8"
"3029","198","155","3","788.45"
"3030","117","42","3","6597.24"
"3031","155","41","2","6836.41"
"3032","39","44","5","4021.52"
